# k [h/Mpc]    P(k) [(Mpc/h)^3]
1.944046e-02 3.456136e+00
2.015421e-02 3.434992e+00
2.086406e-02 3.409595e+00
2.156818e-02 3.380531e+00
2.226531e-02 3.348327e+00
2.295467e-02 3.313493e+00
2.363586e-02 3.276498e+00
2.430884e-02 3.237704e+00
2.497377e-02 3.197513e+00
2.563100e-02 3.156199e+00
2.628097e-02 3.114040e+00
2.692421e-02 3.071253e+00
2.756128e-02 3.028040e+00
2.819276e-02 2.984573e+00
2.881922e-02 2.940987e+00
2.944122e-02 2.897417e+00
3.005931e-02 2.853977e+00
3.067401e-02 2.810755e+00
3.128581e-02 2.767832e+00
3.189521e-02 2.725285e+00
3.250263e-02 2.683204e+00
3.310850e-02 2.641619e+00
3.371322e-02 2.600595e+00
3.431717e-02 2.560174e+00
3.492070e-02 2.520406e+00
3.552415e-02 2.481318e+00
3.612783e-02 2.442964e+00
3.673205e-02 2.405352e+00
3.733709e-02 2.368516e+00
3.794322e-02 2.332470e+00
3.855070e-02 2.297265e+00
3.915978e-02 2.262879e+00
3.977068e-02 2.229358e+00
4.038364e-02 2.196696e+00
4.099887e-02 2.164914e+00
4.161658e-02 2.134005e+00
4.223696e-02 2.103982e+00
4.286020e-02 2.074845e+00
4.348650e-02 2.046586e+00
4.411603e-02 2.019224e+00
4.474897e-02 1.992723e+00
4.538548e-02 1.967102e+00
4.602573e-02 1.942345e+00
4.666988e-02 1.918403e+00
4.731808e-02 1.895326e+00
4.797050e-02 1.873044e+00
4.862728e-02 1.851572e+00
4.928856e-02 1.830869e+00
4.995450e-02 1.810908e+00
5.062523e-02 1.791659e+00
5.130089e-02 1.773127e+00
5.198163e-02 1.755245e+00
5.266758e-02 1.737986e+00
5.335887e-02 1.721312e+00
5.405565e-02 1.705193e+00
5.475804e-02 1.689582e+00
5.546617e-02 1.674442e+00
5.618018e-02 1.659729e+00
5.690020e-02 1.645396e+00
5.762635e-02 1.631403e+00
5.835876e-02 1.617683e+00
5.909757e-02 1.604199e+00
5.984291e-02 1.590904e+00
6.059489e-02 1.577739e+00
6.135365e-02 1.564655e+00
6.211933e-02 1.551595e+00
6.289203e-02 1.538512e+00
6.367190e-02 1.525355e+00
6.445907e-02 1.512069e+00
6.525365e-02 1.498607e+00
6.605579e-02 1.484921e+00
6.686561e-02 1.470967e+00
6.768323e-02 1.456697e+00
6.850880e-02 1.442080e+00
6.934245e-02 1.427073e+00
7.018429e-02 1.411645e+00
7.103448e-02 1.395771e+00
7.189313e-02 1.379427e+00
7.276039e-02 1.362594e+00
7.363638e-02 1.345265e+00
7.452126e-02 1.327427e+00
7.541514e-02 1.309086e+00
7.631817e-02 1.290248e+00
7.723049e-02 1.270926e+00
7.815223e-02 1.251141e+00
7.908354e-02 1.230919e+00
8.002456e-02 1.210294e+00
8.097543e-02 1.189304e+00
8.193629e-02 1.168000e+00
8.290729e-02 1.146431e+00
8.388858e-02 1.124648e+00
8.488030e-02 1.102722e+00
8.588260e-02 1.080712e+00
8.689563e-02 1.058686e+00
8.791954e-02 1.036715e+00
8.895448e-02 1.014880e+00
9.000061e-02 9.932442e-01
9.105808e-02 9.718860e-01
9.212706e-02 9.508748e-01
9.320768e-02 9.302818e-01
9.430012e-02 9.101733e-01
9.540454e-02 8.906118e-01
9.652110e-02 8.716583e-01
9.764995e-02 8.533610e-01
9.879127e-02 8.357686e-01
9.994523e-02 8.189204e-01
1.011120e-01 8.028461e-01
1.022917e-01 7.875709e-01
1.034846e-01 7.731072e-01
1.046908e-01 7.594626e-01
1.059104e-01 7.466351e-01
1.071438e-01 7.346054e-01
1.083909e-01 7.233561e-01
1.096521e-01 7.128523e-01
1.109275e-01 7.030572e-01
1.122173e-01 6.939152e-01
1.135217e-01 6.853730e-01
1.148408e-01 6.773619e-01
1.161748e-01 6.698069e-01
1.175240e-01 6.626297e-01
1.188885e-01 6.557441e-01
1.202685e-01 6.490607e-01
1.216643e-01 6.424867e-01
1.230759e-01 6.359309e-01
1.245037e-01 6.293036e-01
1.259477e-01 6.225137e-01
1.274083e-01 6.154797e-01
1.288856e-01 6.081269e-01
1.303798e-01 6.003896e-01
1.318912e-01 5.922137e-01
1.334198e-01 5.835608e-01
1.349661e-01 5.744043e-01
1.365301e-01 5.647371e-01
1.381121e-01 5.545672e-01
1.397122e-01 5.439196e-01
1.413309e-01 5.328368e-01
1.429681e-01 5.213753e-01
1.446242e-01 5.096068e-01
1.462994e-01 4.976146e-01
1.479940e-01 4.854901e-01
1.497081e-01 4.733337e-01
1.514420e-01 4.612472e-01
1.531959e-01 4.493334e-01
1.549700e-01 4.376902e-01
1.567647e-01 4.264159e-01
1.585801e-01 4.155936e-01
1.604165e-01 4.052941e-01
1.622742e-01 3.955811e-01
1.641533e-01 3.864910e-01
1.660542e-01 3.780520e-01
1.679771e-01 3.702751e-01
1.699222e-01 3.631487e-01
1.718898e-01 3.566447e-01
1.738802e-01 3.507164e-01
1.758937e-01 3.453132e-01
1.779305e-01 3.403312e-01
1.799908e-01 3.357051e-01
1.820750e-01 3.313401e-01
1.841833e-01 3.271317e-01
1.863161e-01 3.230133e-01
1.884735e-01 3.188674e-01
1.906559e-01 3.145815e-01
1.928636e-01 3.100738e-01
1.950969e-01 3.052753e-01
1.973560e-01 3.001381e-01
1.996413e-01 2.946392e-01
2.019530e-01 2.887804e-01
2.042915e-01 2.825885e-01
2.066571e-01 2.761162e-01
2.090501e-01 2.694328e-01
2.114708e-01 2.626226e-01
2.139195e-01 2.557782e-01
2.163966e-01 2.489955e-01
2.189023e-01 2.423610e-01
2.214371e-01 2.359514e-01
2.240013e-01 2.298344e-01
2.265951e-01 2.240728e-01
2.292190e-01 2.186890e-01
2.318733e-01 2.137211e-01
2.345584e-01 2.091569e-01
2.372746e-01 2.049858e-01
2.400222e-01 2.011732e-01
2.428018e-01 1.976634e-01
2.456135e-01 1.943873e-01
2.484579e-01 1.912622e-01
2.513353e-01 1.882065e-01
2.542461e-01 1.851445e-01
2.571907e-01 1.820045e-01
2.601696e-01 1.787378e-01
2.631830e-01 1.753111e-01
2.662315e-01 1.717111e-01
2.693155e-01 1.679436e-01
2.724354e-01 1.640322e-01
2.755916e-01 1.600188e-01
2.787846e-01 1.559583e-01
2.820149e-01 1.519154e-01
2.852829e-01 1.479560e-01
2.885891e-01 1.441434e-01
2.919339e-01 1.405267e-01
2.953180e-01 1.371372e-01
2.987417e-01 1.339852e-01
3.022055e-01 1.310611e-01
3.057100e-01 1.283395e-01
3.092558e-01 1.257836e-01
3.128433e-01 1.233501e-01
3.164731e-01 1.209920e-01
3.201458e-01 1.186623e-01
3.238619e-01 1.163175e-01
3.276220e-01 1.139236e-01
3.314268e-01 1.114619e-01
3.352767e-01 1.089319e-01
